"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","Nieprawidłowe użycie"
92882273,"2","1","Kierujący","Nieustalona","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92883879,"1","1","Kierujący","1956-01-18","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92883879,"2","1","Kierujący","1956-11-15","Kobieta","Posiada","Trzeźwy","23","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92884809,"1","1","Kierujący","1939-07-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92884809,"2","1","Kierujący","1966-09-03","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92899033,"1","1","Kierujący","1965-10-08","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92899033,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA,NA
92905889,"1","1","Kierujący","1974-05-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92905889,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu",NA,NA,NA
93023105,"1","1","Kierujący","1974-05-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
93023105,"2","1","Kierujący","1982-02-09","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
93036046,"1","1","Kierujący","1961-10-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
93036046,"2","1","Kierujący","1988-08-04","Mężczyzna","Posiada","Trzeźwy","1",NA,"Dochodzenie",NA,NA
93089777,"1","1","Kierujący","1951-12-04","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA,NA
