"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","Nieprawidłowe użycie"
109247330,"2","1","Kierujący","1990-03-01","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA,NA
109247402,"1","1","Kierujący","1957-05-23","Mężczyzna","Nie wymagane","Alkoholu",NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie","Śmierć w ciągu 30 dni",NA
109247422,"1","1","Kierujący","1982-12-22","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,"Dochodzenie","Śmierć w ciągu 30 dni",NA
109247455,"1","1","Kierujący","1983-02-23","Kobieta","Posiada","Trzeźwy","18","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA
109247455,"2","1","Kierujący","1953-01-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109247667,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach","Dochodzenie",NA,NA
109247901,"1","1","Kierujący","1993-05-05","Mężczyzna","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109247901,"2","1","Kierujący","2003-04-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Mandat karny",NA,NA
109247994,"1","1","Kierujący","1988-09-06","Mężczyzna","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109247994,"2","1","Kierujący","1968-11-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109248212,"1","1","Kierujący","1972-11-09","Kobieta","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109248212,"2","1","Kierujący","1988-10-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109252000,"1","1","Kierujący","2007-09-19","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA,NA
109252000,"2","1","Kierujący","1951-11-24","Mężczyzna","Posiada","Trzeźwy","43",NA,NA,NA,NA
109252294,"1","1","Kierujący","1980-01-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Dochodzenie",NA,NA
109252619,"1","1","Kierujący","1973-02-13","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109252619,"2","1","Kierujący","1960-06-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109252654,"1","1","Kierujący","1977-03-30","Mężczyzna","Posiada","Alkoholu","25","Nieprawidłowe: wymijanie","Dochodzenie",NA,NA
109252654,"2","1","Kierujący","2002-09-13","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,"Ranny lekko",NA
109253369,"1","1","Kierujący","1984-07-25","Mężczyzna","Posiada","Alkoholu","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109253369,"2","1","Kierujący","1937-09-09","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109253476,"1","1","Kierujący","1987-09-14","Kobieta","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109253476,"2","1","Kierujący","1972-06-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109254039,"1","1","Kierujący","1984-11-01","Kobieta","Nie wymagane","Alkoholu",NA,"Inne przyczyny","Wniosek o ukaranie",NA,NA
109254512,"1","1","Kierujący","1956-02-09","Kobieta","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109254512,"2","1","Kierujący","1983-12-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109254742,"1","1","Kierujący","1997-11-15","Mężczyzna","Posiada","Trzeźwy","5","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
109254742,"2","1","Kierujący","1972-10-23","Mężczyzna","Posiada","Trzeźwy","30",NA,NA,"Ranny lekko",NA
109255859,"1","1","Kierujący","1958-07-14","Mężczyzna","Posiada","Trzeźwy","29","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109255859,"2","1","Kierujący","1985-09-16","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109256079,"1","1","Kierujący","1999-04-20","Kobieta","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
109256079,"2","1","Kierujący","1996-08-14","Mężczyzna","Posiada","Trzeźwy","4",NA,NA,NA,NA
109256079,"3","1","Kierujący","2005-09-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109258005,"1","1","Kierujący","1965-11-19","Kobieta","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Mandat karny",NA,NA
109258005,"2","1","Kierujący","1996-11-06","Mężczyzna","Posiada","Trzeźwy","5",NA,NA,NA,NA
109258048,"1","1","Kierujący","2003-06-18","Mężczyzna","Posiada","Trzeźwy","1","Niezachowanie bezp. odl. między pojazdami","Pouczenie",NA,NA
109258048,"2","1","Kierujący","1959-11-30","Mężczyzna","Posiada","Trzeźwy","36",NA,NA,NA,NA
109258096,"1","1","Kierujący","2003-08-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Pouczenie",NA,NA
109258096,"2","1","Kierujący","1975-09-30","Mężczyzna","Posiada","Trzeźwy","27",NA,NA,NA,NA
109259030,"1","1","Kierujący","1971-11-16","Kobieta","Posiada","Trzeźwy","28","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
109259030,"2","1","Kierujący","1985-10-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109259286,"1","1","Kierujący","1939-12-01","Mężczyzna","Posiada","Trzeźwy","45","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109259286,"2","1","Kierujący","1943-01-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109259333,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
109259333,"2","1","Kierujący","1972-02-07","Nie ustalono","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109259943,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109259943,"2","1","Kierujący","1996-06-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109260006,"1","1","Kierujący","1991-07-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Pouczenie",NA,NA
109260006,"2","1","Kierujący","1989-09-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109260736,"1","1","Kierujący","1984-08-19","Mężczyzna","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
109260736,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA,NA
109260863,"1","1","Kierujący","1978-11-11","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
109260863,"2","1","Kierujący","1998-03-06","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA,NA
109261657,"1","1","Kierujący","1972-05-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109261834,"1","1","Kierujący","1962-01-04","Mężczyzna","Posiada","Trzeźwy","19","Wjazd przy czerwonym świetle","Mandat karny",NA,NA
109261834,"2","1","Kierujący","1977-04-15","Mężczyzna","Posiada","Trzeźwy","8",NA,NA,NA,NA
109261894,"1","1","Kierujący","1955-04-28","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109261894,"2","1","Kierujący","1986-07-10","Mężczyzna","Posiada","Trzeźwy","15",NA,NA,NA,NA
109262928,"1","1","Kierujący","1983-07-29","Mężczyzna","Posiada","Trzeźwy","19","Nieprawidłowe: omijanie","Wniosek o ukaranie",NA,NA
109262928,"2","1","Kierujący","1990-07-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109263357,"1","1","Kierujący","1977-03-29","Kobieta","Posiada","Trzeźwy","15","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny",NA,NA
109263357,"2","1","Kierujący","1988-01-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109263517,"1","1","Kierujący","2010-10-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109263517,"2","1","Kierujący","1972-12-27","Mężczyzna","Posiada","Trzeźwy","29",NA,NA,NA,NA
109264132,"1","1","Kierujący","1973-10-24","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109264132,"2","1","Kierujący","2003-07-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109264133,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109264133,"2","1","Kierujący","1968-01-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109264215,"1","1","Kierujący","1984-10-25","Kobieta","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109264215,"2","1","Kierujący","1993-03-03","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109264479,"1","1","Kierujący","1965-02-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Dochodzenie",NA,NA
109264479,"2","1","Kierujący","1991-05-25","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,"Ranny ciężko",NA
109264566,"1","1","Kierujący","1981-01-15","Mężczyzna","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109264566,"2","1","Kierujący","1989-10-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109265664,"1","1","Kierujący","1983-03-02","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109265664,"2","1","Kierujący","1973-01-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109265909,"1","1","Kierujący","1972-12-12","Kobieta","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
109265909,"2","1","Kierujący","2010-04-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109268882,"1","1","Kierujący","1953-10-01","Mężczyzna","Posiada","Trzeźwy","48","Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
109268882,"2","1","Kierujący","1965-08-08","Mężczyzna","Posiada","Trzeźwy","30",NA,NA,NA,NA
109268910,"1","1","Kierujący","1968-03-18","Kobieta","Posiada","Trzeźwy","40","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109268910,"2","1","Kierujący","1970-06-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109269579,"1","1","Kierujący","1987-07-24","Mężczyzna","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109269579,"2","1","Kierujący","2006-06-28","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109269713,"1","1","Kierujący","2002-07-30","Kobieta","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA,NA
109269892,"1","1","Kierujący","1997-04-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109269892,"2","1","Kierujący","1976-06-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109270053,"1","1","Kierujący","1970-01-29","Mężczyzna","Posiada","Trzeźwy","28","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109270053,"2","1","Kierujący","1974-07-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109270294,"1","1","Kierujący","2001-10-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109270388,"1","1","Kierujący","1969-09-13","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA,NA
109270388,"2","1","Kierujący","2007-06-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109272733,"1","1","Kierujący","1990-03-31","Kobieta","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109272733,"2","1","Kierujący","2004-02-12","Mężczyzna","Posiada","Trzeźwy","4",NA,NA,NA,NA
109272918,"1","1","Kierujący","1962-02-22","Mężczyzna","Posiada","Trzeźwy","38","Nieprawidłowe: skręcanie","Dochodzenie",NA,NA
109272918,"2","1","Kierujący","1967-10-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
109273838,"1","1","Kierujący","1976-08-18","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109273838,"2","1","Kierujący","1968-08-01","Mężczyzna","Posiada","Trzeźwy","31",NA,NA,NA,NA
109274030,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
109274030,"2","1","Kierujący","2003-10-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109274533,"1","1","Kierujący","1960-06-10","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109274533,"2","1","Kierujący","1992-05-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109276065,"1","1","Kierujący","1989-08-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109276065,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA,NA
109276241,"1","1","Kierujący","1977-03-20","Kobieta","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109276241,"2","1","Kierujący","1982-02-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109276403,"1","1","Kierujący","1993-05-05","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109276403,"2","1","Kierujący","1995-03-23","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109276832,"1","1","Kierujący","1950-01-23","Mężczyzna","Posiada","Trzeźwy","18","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109276832,"2","1","Kierujący","1946-12-11","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109277490,"1","1","Kierujący","1971-09-25","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109277490,"2","1","Kierujący","1994-08-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109277681,"1","1","Kierujący","1999-12-25","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109277681,"2","1","Kierujący","1979-02-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109278355,"1","1","Kierujący","1967-07-28","Mężczyzna","Posiada","Trzeźwy","24","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
109278355,"2","1","Kierujący","1973-07-25","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109278479,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA,NA
109278479,"1","2","Pasażer","Nieustalona","Kobieta",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA,NA
109278479,"2","1","Kierujący","1962-01-29","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109278609,"1","1","Kierujący","1969-01-29","Kobieta","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109278609,"2","1","Kierujący","1987-10-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109278624,"1","1","Kierujący","1972-06-25","Kobieta","Posiada","Trzeźwy","18","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109278624,"2","1","Kierujący","1979-04-11","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109278748,"1","1","Kierujący","1980-08-09","Mężczyzna","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109278748,"2","1","Kierujący","1977-03-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109278751,"1","1","Kierujący","1970-12-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprzestrzeganie innych sygnałów","Mandat karny",NA,NA
109278751,"2","1","Kierujący","1990-11-29","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA,NA
109279218,"1","1","Kierujący","1982-01-12","Mężczyzna","Posiada","Trzeźwy","20","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie",NA,NA
109279218,"2","1","Kierujący","1971-04-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109279407,"1","1","Kierujący","1967-12-11","Kobieta","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109279407,"2","1","Kierujący","1985-08-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109279748,"1","1","Kierujący","1951-11-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109279761,"1","1","Kierujący","2004-08-24","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109279761,"2","1","Kierujący","1976-10-17","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA
109280157,"1","1","Kierujący","1985-09-10","Kobieta","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Pouczenie",NA,NA
109280158,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie",NA,NA
109280158,"2","1","Kierujący","1987-10-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109280471,"1","1","Kierujący","1957-03-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Inne przyczyny","Mandat karny",NA,NA
109280471,"2","1","Kierujący","1969-06-03","Mężczyzna","Posiada","Trzeźwy","23",NA,NA,NA,NA
109280769,"1","1","Kierujący","2007-08-14","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,"Inny sposób zakończenia","Ranny ciężko",NA
109281373,"1","1","Kierujący","2000-06-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Mandat karny",NA,NA
109281373,"2","1","Kierujący","1934-12-31","Mężczyzna","Posiada","Trzeźwy","52",NA,NA,NA,NA
109284028,"1","1","Kierujący","1955-04-08","Mężczyzna","Posiada","Trzeźwy","34","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109284028,"2","1","Kierujący","1988-07-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109284767,"2","1","Kierujący","1960-05-13","Kobieta","Posiada","Trzeźwy","31",NA,NA,NA,NA
109284829,"1","1","Kierujący","1999-04-09","Mężczyzna","Posiada","Trzeźwy","3","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Wniosek o ukaranie",NA,NA
109284829,"2","1","Kierujący","1996-11-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109285178,"1","1","Kierujący","1995-05-01","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109285178,"2","1","Kierujący","1983-01-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109285229,"1","1","Kierujący","1976-01-17","Kobieta","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
109285229,"2","1","Kierujący","2004-08-26","Kobieta","Posiada","Trzeźwy","6",NA,NA,NA,NA
109285469,"1","1","Kierujący","1986-02-11","Mężczyzna","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109285469,"2","1","Kierujący","1999-11-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109286696,"1","1","Kierujący","1996-12-18","Kobieta","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
109286696,"2","1","Kierujący","1973-06-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
109286863,"1","1","Kierujący","2007-11-10","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA
109286863,"2","1","Kierujący","1988-05-27","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA,NA
109286867,"1","1","Kierujący","1985-06-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Mandat karny","Ranny lekko",NA
109286867,"2","1","Kierujący","1985-05-27","Mężczyzna","Posiada","Trzeźwy","18",NA,NA,NA,NA
109287924,"1","1","Kierujący","1960-10-23","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: zmienianie pasa ruchu","Dochodzenie","Ranny lekko",NA
109287924,"2","1","Kierujący","1977-03-12","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109288408,"1","1","Kierujący","1965-07-01","Kobieta","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA
109288408,"2","1","Kierujący","1986-07-11","Mężczyzna","Posiada","Trzeźwy","16",NA,NA,NA,NA
109288868,"1","1","Kierujący","1973-10-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109289240,"1","1","Kierujący","2013-01-31","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA,NA
109289240,"2","1","Kierujący","1978-05-17","Mężczyzna","Posiada","Trzeźwy","23",NA,NA,NA,NA
109289240,"3","1","Kierujący","1989-07-21","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA,NA
109289541,"1","1","Kierujący","1991-07-15","Mężczyzna","Nie wymagane","Alkoholu",NA,"Inne przyczyny","Wniosek o ukaranie",NA,NA
109289541,"2","1","Kierujący","2000-11-23","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
109289598,"1","1","Kierujący","1994-01-07","Kobieta","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny","Ranny lekko",NA
109289598,"2","1","Kierujący","1993-07-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
109289827,"1","1","Kierujący","2004-06-02","Mężczyzna","Nie posiada","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Inny sposób zakończenia",NA,NA
109289827,"2","1","Kierujący","1955-08-14","Mężczyzna","Posiada","Trzeźwy","46",NA,NA,NA,NA
109289930,"1","1","Kierujący","1978-01-27","Mężczyzna","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
109289930,"2","1","Kierujący","1991-05-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
