"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia"
97272998,"1","1","Kierujący","1979-09-30","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97277453,"1","1","Kierujący","1973-10-06","Kobieta","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97277453,"2","1","Kierujący","1994-10-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97287663,"1","1","Kierujący","1950-03-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97287663,"2","1","Kierujący","1937-01-11","Mężczyzna","Posiada","Trzeźwy","50","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97288954,"1","1","Kierujący","1959-04-02","Mężczyzna","Posiada","Trzeźwy","38",NA,NA,NA
97288954,"2","1","Kierujący","1995-10-22","Mężczyzna","Posiada","Trzeźwy","6","Niezachowanie bezp. odl. między pojazdami",NA,NA
97291767,"1","1","Kierujący","1947-11-21","Kobieta","Posiada","Trzeźwy",NA,NA,NA,NA
97291767,"2","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane","Trzeźwy",NA,NA,"Wniosek o ukaranie",NA
97292561,"1","1","Kierujący","1964-06-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97292561,"2","1","Kierujący","1944-04-12","Mężczyzna","Posiada","Trzeźwy","35","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97294473,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97294473,"2","1","Kierujący","1969-01-03","Mężczyzna","Posiada","Trzeźwy","25",NA,NA,NA
97300575,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA
97300575,"2","1","Kierujący","1957-08-04","Kobieta","Posiada","Trzeźwy","1","Nieprawidłowe: wyprzedzanie","Mandat karny",NA
97300583,"1","1","Kierujący","1988-02-09","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA
97300583,"2","1","Kierujący","1996-04-02","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: omijanie","Inny organ",NA
97300661,"1","1","Kierujący","1986-10-05","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97300661,"2","1","Kierujący","1972-11-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97300770,"1","1","Kierujący","1942-09-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97300770,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97302240,"1","1","Kierujący","1982-03-26","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA
97302240,"2","1","Kierujący","1990-01-11","Mężczyzna","Posiada","Trzeźwy","4","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97303566,"1","1","Kierujący","1944-08-03","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97303566,"2","1","Kierujący","1964-08-02","Mężczyzna","Posiada","Trzeźwy","16",NA,NA,NA
97312560,"1","1","Kierujący","1982-08-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97312560,"2","1","Kierujący","1979-07-19","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97312598,"1","1","Kierujący","1974-11-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda bez wymaganego oświetlenia","Mandat karny",NA
97312598,"2","1","Kierujący","1989-09-23","Mężczyzna","Posiada","Trzeźwy","4","Niedostosowanie prędkości do warunków ruchu","Mandat karny","Ranny lekko"
97312609,"1","1","Kierujący","1961-12-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97312609,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie",NA,NA
97313039,"1","1","Kierujący","1976-08-14","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97313039,"2","1","Kierujący","1980-10-02","Kobieta","Posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Wniosek o ukaranie",NA
97313364,"1","1","Kierujący","1955-02-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Śmierć w ciągu 30 dni"
97313364,"2","1","Kierujący","1994-02-01","Mężczyzna","Posiada","Trzeźwy",NA,NA,"Dochodzenie",NA
97313673,"1","1","Kierujący","1976-03-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97313673,"2","1","Kierujący","1955-12-09","Mężczyzna","Posiada","Trzeźwy","33","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97313840,"1","1","Kierujący","1951-12-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97313840,"2","1","Kierujący","1959-02-22","Mężczyzna","Posiada","Trzeźwy","34","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA
97314564,"1","1","Kierujący","1949-08-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97314564,"2","1","Kierujący","1957-03-31","Mężczyzna","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97319889,"1","1","Kierujący","1952-03-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97319889,"2","1","Kierujący","1975-04-07","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97321295,"1","1","Kierujący","1977-11-20","Mężczyzna","Nie posiada","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97321295,"2","1","Kierujący","1967-04-14","Mężczyzna","Posiada","Trzeźwy","29",NA,NA,NA
97321519,"1","1","Kierujący","1947-09-25","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97321519,"2","1","Kierujący","1963-09-04","Kobieta","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97323889,"1","1","Kierujący","1928-10-12","Mężczyzna","Posiada","Trzeźwy","62",NA,"Mandat karny",NA
97323889,"2","1","Kierujący","1966-04-07","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA
97323889,"3","1","Kierujący","1985-06-28","Kobieta","Posiada","Trzeźwy","4",NA,NA,NA
97325014,"1","1","Kierujący","1963-06-25","Kobieta","Posiada","Trzeźwy","25",NA,NA,NA
97325014,"2","1","Kierujący","1987-06-15","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Ranny lekko"
97325401,"1","1","Kierujący","1942-03-03","Mężczyzna","Posiada","Trzeźwy","52","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97325401,"2","1","Kierujący","1988-01-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97326134,"1","1","Kierujący","Nieustalona","Kobieta",NA,"Trzeźwy",NA,NA,"Wniosek o ukaranie",NA
97326134,"2","1","Kierujący","1994-04-16","Mężczyzna","Posiada","Trzeźwy","0",NA,NA,NA
97326289,"1","1","Kierujący","1998-10-06","Mężczyzna","Posiada","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko"
97326289,"2","1","Kierujący","1985-08-04","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,"Ranny lekko"
97327724,"1","1","Kierujący","1996-06-30","Kobieta","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko"
97327724,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie",NA
97328076,"1","1","Kierujący","1984-09-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97328076,"2","1","Kierujący","1980-05-04","Mężczyzna","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97328096,"1","1","Kierujący","1946-08-15","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA
97328260,"1","1","Kierujący","1989-06-17","Mężczyzna","Posiada","Trzeźwy","3","Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA
97328260,"2","1","Kierujący","1958-10-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda bez wymaganego oświetlenia","Dochodzenie","Ranny lekko"
97328704,"1","1","Kierujący","1978-11-20","Mężczyzna","Posiada","Trzeźwy","5",NA,NA,NA
97328704,"2","1","Kierujący","1967-11-04","Kobieta","Posiada","Trzeźwy","8",NA,NA,NA
97328704,"3","1","Kierujący","1976-11-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Dochodzenie","Ranny lekko"
97328812,"1","1","Kierujący","1995-12-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie",NA
97328812,"2","1","Kierujący","1961-07-09","Mężczyzna","Posiada","Trzeźwy","33",NA,NA,NA
97329193,"1","1","Kierujący","1941-01-01","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97329193,"2","1","Kierujący","1961-05-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA
97333770,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97333770,"2","1","Kierujący","1954-04-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97336129,"1","1","Kierujący","1973-05-04","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA
97336129,"2","1","Kierujący","1962-07-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Smierć na miejscu"
97336301,"1","1","Kierujący","1961-01-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97336301,"2","1","Kierujący","1981-02-14","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97355663,"1","1","Kierujący","1985-09-29","Kobieta","Posiada","Trzeźwy","4",NA,NA,NA
97355663,"2","1","Kierujący","1999-03-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie",NA
97356575,"1","1","Kierujący","1975-03-04","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA
97356575,"2","1","Kierujący","1953-07-12","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97380623,"1","1","Kierujący","1976-02-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97382195,"1","1","Kierujący","1973-05-08","Mężczyzna","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97382195,"2","1","Kierujący","1953-10-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97394847,"1","1","Kierujący","1977-09-17","Kobieta","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97394847,"2","1","Kierujący","1949-07-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97395890,"1","1","Kierujący","1943-07-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97395890,"2","1","Kierujący","1935-04-16","Mężczyzna","Posiada","Trzeźwy","58","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97396285,"1","1","Kierujący","1975-12-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie",NA
97397854,"1","1","Kierujący","1972-09-14","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97397854,"2","1","Kierujący","1988-01-02","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97398675,"1","1","Kierujący","1943-08-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Pouczenie",NA
97398675,"2","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97400712,"1","1","Kierujący","1921-06-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97400712,"2","1","Kierujący","1955-12-27","Kobieta","Posiada","Trzeźwy","28","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97402854,"1","1","Kierujący","1978-12-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97402854,"2","1","Kierujący","1978-08-14","Kobieta","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA
97406821,"1","1","Kierujący","1968-07-15","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97406821,"2","1","Kierujący","1960-04-03","Mężczyzna","Posiada","Trzeźwy","36","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97406969,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97406969,"2","1","Kierujący","1995-05-29","Kobieta","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Pouczenie",NA
97407979,"1","1","Kierujący","1997-07-30","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Inny organ",NA
97407979,"2","1","Kierujący","1969-02-28","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA
97408653,"1","1","Kierujący","1966-07-11","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,"Dochodzenie","Ranny lekko"
97409555,"1","1","Kierujący","1994-03-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA
97409555,"2","1","Kierujący","1962-06-03","Mężczyzna","Posiada","Trzeźwy","33","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97410386,"1","1","Kierujący","1950-02-18","Kobieta","Nie wymagane","Trzeźwy",NA,"Zmęczenie, zaśnięcie","Inny organ",NA
97411633,"1","1","Kierujący","1987-02-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97411633,"2","1","Kierujący","1962-04-21","Kobieta","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97412735,"1","1","Kierujący","2003-04-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97412735,"2","1","Kierujący","1957-04-12","Mężczyzna","Posiada","Trzeźwy","38","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97413806,"1","1","Kierujący","1957-03-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97413806,"2","1","Kierujący","1962-07-21","Mężczyzna","Posiada","Trzeźwy","33","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97433821,"1","1","Kierujący","1964-08-24","Kobieta","Posiada","Trzeźwy","15",NA,NA,NA
97433821,"2","1","Kierujący","1945-05-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Ranny lekko"
97433846,"1","1","Kierujący","1974-09-16","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA
97433846,"2","1","Kierujący","1925-05-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97433859,"1","1","Kierujący","1985-02-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97433859,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie",NA
97433880,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie",NA
97433880,"2","1","Kierujący","1971-01-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97434626,"1","1","Kierujący","1963-08-28","Mężczyzna","Posiada","Trzeźwy","17",NA,NA,NA
97434626,"2","1","Kierujący","1975-01-12","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97435553,"1","1","Kierujący","1991-02-26","Kobieta","Posiada","Trzeźwy","3",NA,NA,NA
97435553,"2","1","Kierujący","2004-03-31","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97438600,"1","1","Kierujący","1985-08-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97438600,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97439942,"1","1","Kierujący","1992-06-11","Kobieta","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97439942,"2","1","Kierujący","1968-02-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97440857,"1","1","Kierujący","1980-03-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97440857,"2","1","Kierujący","1992-12-16","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97442156,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane","Trzeźwy",NA,"Jazda bez wymaganego oświetlenia","Dochodzenie",NA
97442207,"1","1","Kierujący","1955-06-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97442207,"2","1","Kierujący","1928-11-24","Mężczyzna","Posiada","Trzeźwy","30","Niezachowanie bezp. odl. między pojazdami","Dochodzenie",NA
97446771,"1","1","Kierujący","1936-07-11","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97446771,"2","1","Kierujący","1974-03-05","Kobieta","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97447680,"1","1","Kierujący","1986-02-04","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA
97447680,"2","1","Kierujący","1977-01-23","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97449274,"1","1","Kierujący","1976-07-30","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97449274,"2","1","Kierujący","1985-10-10","Mężczyzna","Nie wymagane","Alkoholu",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA
97449498,"1","1","Kierujący","1979-12-25","Mężczyzna","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97449498,"2","1","Kierujący","1950-05-15","Mężczyzna","Nie wymagane","Alkoholu",NA,NA,NA,"Ranny lekko"
97479606,"1","1","Kierujący","1950-04-29","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko"
97479606,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie",NA
97484679,"1","1","Kierujący","1993-05-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97484679,"2","1","Kierujący","1954-06-17","Mężczyzna","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97485081,"1","1","Kierujący","1941-01-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko"
97485081,"2","1","Kierujący","1980-03-25","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97485094,"1","1","Kierujący","1985-07-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA
97485710,"1","1","Kierujący","1979-04-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97485710,"2","1","Kierujący","1994-07-12","Mężczyzna","Posiada","Trzeźwy","0","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97486371,"1","1","Kierujący","1974-01-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97486371,"2","1","Kierujący","1952-08-01","Mężczyzna","Posiada","Trzeźwy","37",NA,NA,NA
97496293,"1","1","Kierujący","1951-01-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97496293,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA
97497763,"1","1","Kierujący","1980-01-30","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA
97497763,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie",NA
97503760,"1","1","Kierujący","1979-12-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97503760,"2","1","Kierujący","1946-10-29","Mężczyzna","Posiada","Trzeźwy","42","Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie",NA
97504825,"1","1","Kierujący","1947-07-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA
97504825,"2","1","Kierujący","1978-05-12","Kobieta","Posiada","Trzeźwy","12",NA,NA,NA
97533432,"1","1","Kierujący","1981-03-25","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97533432,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA
97533433,"1","1","Kierujący","1958-09-02","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA
97533433,"2","1","Kierujący","1973-01-13","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97535025,"1","1","Kierujący","1988-07-08","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko"
97535025,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA
97535652,"1","1","Kierujący","1976-05-17","Kobieta","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA
97535652,"2","1","Kierujący","1992-06-15","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA
97535682,"1","1","Kierujący","1954-03-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97535682,"2","1","Kierujący","1974-05-24","Kobieta","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA
97536762,"1","1","Kierujący","1938-02-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA
97536762,"2","1","Kierujący","1970-07-01","Mężczyzna","Posiada","Trzeźwy","25","Nieprawidłowe: wyprzedzanie","Mandat karny",NA
97549629,"1","1","Kierujący","1967-08-24","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko"
97549629,"2","1","Kierujący","1961-08-21","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA
97583733,"1","1","Kierujący","1955-04-01","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko"
97583733,"2","1","Kierujący","1986-06-25","Mężczyzna","Posiada","Trzeźwy","5","Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA
