"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Liczba lat kierowania","Przyczyna wypadku","Kara","Pod wpływem","Obrażenia"
94784924,"2","1","Kierujący","1980-12-06","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
94785933,"1","1","Kierujący","1953-05-05","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny ciężko"
94785933,"2","1","Kierujący","1972-08-17","Mężczyzna","Posiada","21",NA,NA,"Trzeźwy",NA
94786678,"1","1","Kierujący","1951-03-07","Mężczyzna","Posiada","38","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94786678,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,NA,"Trzeźwy",NA
94786856,"1","1","Kierujący","1960-12-18","Mężczyzna","Posiada","33",NA,"Dochodzenie","Trzeźwy",NA
94786856,"2","1","Kierujący","1965-04-12","Mężczyzna","Posiada","24",NA,NA,"Trzeźwy","Ranny lekko"
94786958,"1","1","Kierujący","1973-06-11","Mężczyzna","Nie wymagane",NA,"Gwałtowne hamowanie","Wniosek o ukaranie","Trzeźwy","Ranny ciężko"
94786958,"2","1","Kierujący","1982-01-14","Mężczyzna","Posiada","3",NA,NA,"Trzeźwy",NA
94787536,"1","1","Kierujący","1961-12-29","Mężczyzna","Posiada","7","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94787536,"2","1","Kierujący","1997-09-16","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy","Ranny lekko"
94787771,"1","1","Kierujący","1939-07-10","Mężczyzna","Posiada","49","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94787771,"2","1","Kierujący","1981-03-13","Mężczyzna","Posiada","12",NA,NA,"Trzeźwy",NA
94788872,"1","1","Kierujący","1961-05-02","Mężczyzna","Posiada","33","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94788872,"2","1","Kierujący","1990-04-22","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94788875,"1","1","Kierujący","1949-07-11","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Alkoholu",NA
94788875,"2","1","Kierujący","1967-08-15","Mężczyzna","Posiada","21",NA,NA,"Trzeźwy",NA
94788876,"1","1","Kierujący","1970-01-22","Kobieta","Posiada",NA,NA,"Dochodzenie","Trzeźwy",NA
94788876,"2","1","Kierujący","1998-01-14","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy","Ranny lekko"
94790012,"1","1","Kierujący","1978-07-08","Kobieta","Posiada","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94790012,"2","1","Kierujący","1989-02-16","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94794499,"1","1","Kierujący","1990-07-28","Mężczyzna","Nie posiada",NA,"Nieprawidłowe: cofanie","Dochodzenie","Trzeźwy",NA
94794499,"2","1","Kierujący","1980-07-16","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94794820,"1","1","Kierujący","1937-01-13","Kobieta","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie","Trzeźwy","Ranny lekko"
94794820,"2","1","Kierujący","1989-04-15","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94795382,"1","1","Kierujący","1965-04-28","Mężczyzna","Posiada","22","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94795382,"2","1","Kierujący","1950-05-29","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA
94796094,"1","1","Kierujący","1952-08-16","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko"
94796094,"2","1","Kierujący","1959-03-05","Mężczyzna","Posiada","33",NA,NA,"Trzeźwy",NA
94796651,"1","1","Kierujący","1982-11-05","Mężczyzna","Nie wymagane",NA,NA,"Wniosek o ukaranie","Trzeźwy",NA
94796651,"2","1","Kierujący","1979-09-20","Kobieta","Posiada","8",NA,NA,"Trzeźwy",NA
94799977,"1","1","Kierujący","1960-05-05","Kobieta","Posiada","27","Nieprawidłowe: skręcanie","Mandat karny","Trzeźwy",NA
94799977,"2","1","Kierujący","1989-10-01","Mężczyzna","Posiada","4","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA
94802155,"1","1","Kierujący","1977-05-28","Mężczyzna","Posiada","12","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94802155,"2","1","Kierujący","1959-10-20","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
94802243,"1","1","Kierujący","1988-06-26","Mężczyzna","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94802243,"2","1","Kierujący","1972-10-22","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko"
94803232,"1","1","Kierujący","1959-03-10","Mężczyzna","Posiada","36","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94803232,"2","1","Kierujący","1983-08-29","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94818483,"1","1","Kierujący","1980-03-08","Kobieta","Posiada","14","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
94818483,"2","1","Kierujący","1958-08-13","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94819050,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie","Trzeźwy",NA
94819050,"2","1","Kierujący","1945-04-15","Mężczyzna","Posiada","37",NA,NA,"Trzeźwy",NA
94827359,"1","1","Kierujący","1977-07-27","Mężczyzna","Posiada","17","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA
94827359,"2","1","Kierujący","1998-10-28","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA
94828072,"1","1","Kierujący","1991-03-25","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Dochodzenie","Trzeźwy","Ranny lekko"
94828072,"2","1","Kierujący","1986-04-24","Mężczyzna","Posiada","7",NA,NA,"Trzeźwy",NA
94852037,"1","1","Kierujący","1985-06-02","Mężczyzna","Posiada","7","Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA
94852037,"2","1","Kierujący","1940-03-31","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94852380,"1","1","Kierujący","1956-02-18","Mężczyzna","Posiada","9","Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie","Trzeźwy",NA
94852380,"2","1","Kierujący","1935-09-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94877119,"1","1","Kierujący","1988-09-30","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy","Ranny lekko"
94877119,"2","1","Kierujący","1973-03-06","Mężczyzna","Posiada","21",NA,NA,"Trzeźwy",NA
94877122,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie","Trzeźwy",NA
94877122,"2","1","Kierujący","1978-09-10","Mężczyzna","Posiada","9",NA,NA,"Trzeźwy",NA
94877122,"3","1","Kierujący","1976-04-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94902089,"1","1","Kierujący","1992-04-30","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94902089,"2","1","Kierujący","1988-06-22","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94902239,"1","1","Kierujący","1986-01-16","Kobieta","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko"
94902239,"2","1","Kierujący","1976-06-06","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
94906950,"1","1","Kierujący","1961-02-06","Kobieta","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny ciężko"
94908135,"1","1","Kierujący","1941-06-28","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Alkoholu","Ranny ciężko"
94908135,"2","1","Kierujący","1985-11-26","Mężczyzna","Posiada","3",NA,NA,"Trzeźwy",NA
94908201,"1","1","Kierujący","1979-10-04","Kobieta","Posiada","1","Nieudzielenie pierwszeństwa przejazdu",NA,"Trzeźwy",NA
94908201,"2","1","Kierujący","1959-02-23","Kobieta","Nie wymagane",NA,NA,"Pouczenie","Trzeźwy",NA
94914102,"1","1","Kierujący","1973-01-24","Mężczyzna","Posiada","20",NA,"Pouczenie","Trzeźwy",NA
94914102,"2","1","Kierujący","1954-05-10","Mężczyzna","Posiada","31",NA,NA,"Trzeźwy",NA
94914102,"3","1","Kierujący","1958-03-19","Mężczyzna","Posiada","17",NA,NA,"Trzeźwy",NA
94920064,"1","1","Kierujący","1977-08-28","Mężczyzna","Posiada","16","Wjazd przy czerwonym świetle","Dochodzenie","Trzeźwy",NA
94920064,"2","1","Kierujący","1984-01-13","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
94945128,"1","1","Kierujący","1950-06-16","Mężczyzna","Posiada","28","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
94945128,"2","1","Kierujący","1977-05-31","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA
95146074,"1","1","Kierujący","1997-07-16","Kobieta","Nie wymagane",NA,"Jazda bez wymaganego oświetlenia","Wniosek o ukaranie","Trzeźwy",NA
95146074,"2","1","Kierujący","1990-12-10","Mężczyzna","Nie wymagane","2",NA,NA,"Trzeźwy",NA
95146074,"3","1","Kierujący","1961-10-21","Kobieta","Posiada","23",NA,NA,"Trzeźwy",NA
95148093,"1","1","Kierujący","1958-01-25","Mężczyzna","Nie wymagane",NA,NA,"Wniosek o ukaranie","Alkoholu",NA
95148093,"2","1","Kierujący","1965-03-07","Kobieta","Posiada","9",NA,NA,"Trzeźwy",NA
95148113,"1","1","Kierujący","1952-01-02","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko"
95148113,"2","1","Kierujący","1958-09-28","Kobieta","Posiada",NA,NA,NA,"Trzeźwy",NA
95148114,"1","1","Kierujący","1961-03-17","Mężczyzna","Posiada","21","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
95148114,"2","1","Kierujący","1944-03-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
95148119,"1","1","Kierujący","1979-06-03","Mężczyzna","Posiada","12",NA,"Dochodzenie","Trzeźwy",NA
95148119,"2","1","Kierujący","1980-04-14","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny ciężko"
95148139,"1","1","Kierujący","1958-05-08","Mężczyzna","Posiada",NA,"Nieprawidłowe: wyprzedzanie",NA,"Trzeźwy",NA
95148139,"2","1","Kierujący","1959-07-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
95148255,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
95148255,"2","1","Kierujący","1953-10-16","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
95148571,"1","1","Kierujący","1971-10-25","Kobieta","Posiada","2","Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA
95148571,"2","1","Kierujący","1943-12-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
95155171,"1","1","Kierujący","1971-11-13","Mężczyzna","Posiada","7","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
95155171,"2","1","Kierujący","1975-07-21","Mężczyzna","Posiada","12",NA,NA,"Trzeźwy",NA
95171958,"1","1","Kierujący","1977-06-07","Kobieta","Posiada","8","Nieprawidłowe: wyprzedzanie",NA,"Trzeźwy",NA
95171958,"2","1","Kierujący","1966-05-13","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
95194197,"1","1","Kierujący","1965-12-30","Mężczyzna","Posiada","26","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
95194197,"2","1","Kierujący","1981-04-16","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
95197131,"1","1","Kierujący","2000-10-31","Mężczyzna","Nie posiada",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Trzeźwy","Ranny lekko"
95197131,"2","1","Kierujący","1963-05-21","Mężczyzna","Posiada","4",NA,NA,"Trzeźwy",NA
95197548,"1","1","Kierujący","1988-01-10","Mężczyzna","Posiada","5","Nieudzielenie pierwszeństwa pieszemu","Mandat karny","Trzeźwy",NA
95198025,"1","1","Kierujący","1984-03-24","Kobieta","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
95198025,"2","1","Kierujący","1939-11-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
95198520,"1","1","Kierujący","1992-03-24","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
95198520,"2","1","Kierujący","1967-04-02","Mężczyzna","Posiada","28",NA,NA,"Trzeźwy",NA
95201175,"1","1","Kierujący","1992-12-08","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
95201175,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA
95201206,"1","1","Kierujący","2000-12-10","Mężczyzna",NA,NA,NA,NA,"Trzeźwy",NA
95201206,"2","1","Kierujący","1987-04-05","Kobieta","Nie wymagane","2",NA,NA,"Trzeźwy",NA
95211274,"1","1","Kierujący","1991-09-28","Mężczyzna","Posiada","1","Nieprawidłowe: cofanie","Dochodzenie","Trzeźwy",NA
95211274,"2","1","Kierujący","1931-07-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
95211295,"1","1","Kierujący","1990-03-12","Mężczyzna","Posiada","2","Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA
95211295,"2","1","Kierujący","1980-05-21","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
95236129,"1","1","Kierujący","1986-09-02","Mężczyzna","Posiada",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA
95236129,"2","1","Kierujący","1988-10-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
95236224,"1","1","Kierujący","1957-03-21","Mężczyzna","Posiada","33",NA,"Dochodzenie","Trzeźwy",NA
95236224,"2","1","Kierujący","1953-05-14","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko"
95236246,"1","1","Kierujący","1953-02-02","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Alkoholu","Ranny ciężko"
95236246,"2","1","Kierujący","1986-08-05","Kobieta","Posiada","1",NA,NA,"Trzeźwy",NA
95275008,"1","1","Kierujący","1991-02-25","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie","Trzeźwy",NA
95298205,"1","1","Kierujący","1973-09-10","Kobieta","Posiada","14","Nieprawidłowe: skręcanie","Mandat karny","Trzeźwy",NA
95298205,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,NA,NA,"Trzeźwy",NA
95304943,"1","1","Kierujący","1981-02-26","Mężczyzna","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy","Ranny lekko"
95304943,"2","1","Kierujący","1982-07-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
95307342,"1","1","Kierujący","1959-11-18","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa pieszemu","Mandat karny","Trzeźwy",NA
95352956,"1","1","Kierujący","1934-02-24","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Pouczenie","Trzeźwy",NA
95352956,"2","1","Kierujący","1954-02-05","Kobieta","Posiada","32",NA,NA,"Trzeźwy",NA
95356960,"1","1","Kierujący","1970-06-03","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Alkoholu","Ranny lekko"
95356960,"2","1","Kierujący","1946-12-05","Mężczyzna","Posiada","46",NA,NA,"Trzeźwy",NA
95459008,"1","1","Kierujący","1984-02-12","Mężczyzna","Nie wymagane",NA,NA,"Mandat karny","Trzeźwy","Ranny lekko"
95461033,"1","1","Kierujący","1982-04-03","Kobieta","Posiada","12","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
95461033,"2","1","Kierujący","1942-11-10","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
95461046,"1","1","Kierujący","1988-07-06","Mężczyzna","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
95461046,"2","1","Kierujący","1966-01-08","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
95462932,"1","1","Kierujący","1960-10-19","Mężczyzna","Posiada","16","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
95462932,"2","1","Kierujący","1950-08-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko"
95463958,"1","1","Kierujący","1977-12-12","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA
95463958,"2","1","Kierujący","1966-12-06","Kobieta","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko"
95504340,"1","1","Kierujący","1962-03-12","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Śmierć w ciągu 30 dni"
95504340,"2","1","Kierujący","1982-12-09","Mężczyzna","Posiada",NA,"Zmęczenie, zaśnięcie","Dochodzenie","Trzeźwy",NA
95610340,"1","1","Kierujący","1944-04-12","Mężczyzna","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy","Ranny lekko"
95610340,"2","1","Kierujący","1983-04-09","Mężczyzna","Posiada","3",NA,NA,"Trzeźwy",NA
95634038,"1","1","Kierujący","1970-04-16","Mężczyzna","Posiada","1","Nieprawidłowe: wymijanie","Mandat karny","Trzeźwy",NA
95634038,"2","1","Kierujący","1990-08-04","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA
95642032,"1","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Pouczenie","Trzeźwy",NA
95642032,"2","1","Kierujący","1967-04-05","Kobieta","Posiada",NA,NA,NA,"Trzeźwy",NA
95695927,"1","1","Kierujący","1958-03-14","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko"
95795066,"1","1","Kierujący","1989-01-11","Mężczyzna","Posiada","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA
95795066,"2","1","Kierujący","1992-08-25","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA
95876964,"1","1","Kierujący","1959-02-24","Mężczyzna","Posiada","21",NA,"Dochodzenie","Trzeźwy",NA
95876964,"2","1","Kierujący","1941-01-15","Kobieta","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny ciężko"
96039966,"1","1","Kierujący","1950-04-16","Kobieta","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie","Trzeźwy",NA
96039966,"2","1","Kierujący","1956-08-15","Mężczyzna","Posiada","35",NA,NA,"Trzeźwy",NA
