"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Liczba lat kierowania","Przyczyna wypadku","Kara","Pod wpływem","Obrażenia","Nieprawidłowe użycie"
97918344,"1","1","Kierujący","1985-03-28","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Trzeźwy",NA,NA
97918344,"2","1","Kierujący","1953-10-06","Mężczyzna","Posiada","23",NA,NA,"Trzeźwy",NA,NA
97918352,"1","1","Kierujący","1952-03-06","Mężczyzna","Posiada","45","Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA,NA
97918352,"2","1","Kierujący","1951-03-25","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97918478,"1","1","Kierujący","1953-10-03","Mężczyzna","Nie posiada",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko",NA
97918478,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97918549,"1","1","Kierujący","1948-05-01","Mężczyzna","Nie wymagane",NA,NA,"Wniosek o ukaranie","Trzeźwy","Ranny lekko",NA
97918704,"1","1","Kierujący","1971-03-15","Kobieta","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko",NA
97919219,"1","1","Kierujący","1957-04-09","Mężczyzna","Posiada","36","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97919219,"2","1","Kierujący","1982-01-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97919227,"1","1","Kierujący","1973-03-03","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97919227,"2","1","Kierujący","1982-02-10","Mężczyzna","Nie wymagane",NA,"Nieprzestrzeganie innych sygnałów","Mandat karny","Trzeźwy",NA,NA
97919702,"1","1","Kierujący","1997-07-05","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Trzeźwy",NA,NA
97919702,"2","1","Kierujący","1983-12-06","Kobieta","Posiada","11",NA,NA,"Trzeźwy","Ranny lekko",NA
97919754,"1","1","Kierujący","2000-02-14","Kobieta","Nie posiada",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy","Ranny lekko",NA
97919754,"2","1","Kierujący","1988-04-27","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA,NA
97920178,"1","1","Kierujący","1982-11-01","Mężczyzna","Posiada","7","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97920178,"2","1","Kierujący","1986-05-29","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97920665,"1","1","Kierujący","1959-12-18","Kobieta","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97920665,"2","1","Kierujący","1954-08-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97921260,"1","1","Kierujący","1970-10-26","Mężczyzna","Posiada","22","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97921260,"2","1","Kierujący","1991-01-08","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97921335,"1","1","Kierujący","1966-04-18","Kobieta","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko",NA
97921335,"2","1","Kierujący","1984-04-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97921341,"1","1","Kierujący","1969-10-15","Mężczyzna","Posiada","21","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97921341,"2","1","Kierujący","1972-11-19","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97921843,"1","1","Kierujący","1990-04-07","Mężczyzna","Posiada","4","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97921843,"2","1","Kierujący","1980-05-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97921902,"1","1","Kierujący","1983-02-28","Kobieta","Posiada","9","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny","Trzeźwy",NA,NA
97921902,"2","1","Kierujący","1964-10-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97922002,"1","1","Kierujący","1955-12-01","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97922002,"2","1","Kierujący","1992-03-01","Kobieta","Posiada",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie","Trzeźwy","Ranny lekko",NA
97922016,"1","1","Kierujący","1983-10-31","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97922016,"2","1","Kierujący","1951-10-16","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97923093,"1","1","Kierujący","1977-03-19","Mężczyzna","Posiada","14","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97923093,"2","1","Kierujący","1993-02-17","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97924033,"1","1","Kierujący","1960-09-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97924033,"2","1","Kierujący","1983-12-20","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97924036,"1","1","Kierujący","1987-07-24","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97924036,"2","1","Kierujący","1959-03-15","Kobieta","Posiada","8","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy",NA,NA
97924435,"1","1","Kierujący","1966-01-21","Mężczyzna","Posiada","31","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97924435,"2","1","Kierujący","1943-07-30","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97924615,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97924615,"2","1","Kierujący","1953-08-08","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97925702,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie","Trzeźwy",NA,NA
97925702,"2","1","Kierujący","1988-01-30","Mężczyzna","Posiada","4",NA,NA,"Trzeźwy",NA,NA
97926011,"1","1","Kierujący","2000-07-28","Mężczyzna","Nie wymagane",NA,NA,"Pouczenie","Trzeźwy",NA,NA
97926011,"2","1","Kierujący","1986-09-18","Mężczyzna","Posiada","6",NA,NA,"Trzeźwy",NA,NA
97926679,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie","Trzeźwy",NA,NA
97926679,"2","1","Kierujący","1972-04-04","Mężczyzna","Posiada","23",NA,NA,"Trzeźwy",NA,NA
97926988,"1","1","Kierujący","1950-04-14","Mężczyzna","Posiada","45","Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie","Alkoholu",NA,NA
97926988,"2","1","Kierujący","1955-06-24","Kobieta","Posiada","34",NA,NA,"Trzeźwy",NA,NA
97927213,"1","1","Kierujący","1939-01-26","Mężczyzna","Posiada","19","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97927213,"2","1","Kierujący","1976-01-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97928027,"1","1","Kierujący","1986-05-07","Mężczyzna","Posiada",NA,"Gwałtowne hamowanie","Pouczenie","Trzeźwy",NA,NA
97928027,"2","1","Kierujący","1944-06-02","Mężczyzna","Nie wymagane",NA,"Gwałtowne hamowanie","Pouczenie","Trzeźwy",NA,NA
97928297,"1","1","Kierujący","1985-11-14","Mężczyzna","Posiada","4","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97928297,"2","1","Kierujący","2003-01-22","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97931168,"1","1","Kierujący","1991-06-17","Mężczyzna","Posiada","2","Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA,NA
97931168,"2","1","Kierujący","1946-05-19","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97931220,"1","1","Kierujący","1985-10-25","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA,NA
97931220,"2","1","Kierujący","1961-10-25","Mężczyzna","Posiada","25",NA,NA,"Trzeźwy",NA,NA
97931255,"1","1","Kierujący","1947-03-12","Kobieta","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Pouczenie","Trzeźwy",NA,NA
97931255,"2","1","Kierujący","1982-07-09","Mężczyzna","Posiada","10",NA,NA,"Trzeźwy",NA,NA
97931271,"1","1","Kierujący","1954-03-10","Mężczyzna","Posiada","40","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97931271,"2","1","Kierujący","1980-11-19","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97931599,"1","1","Kierujący","1968-05-24","Kobieta","Posiada","9","Gwałtowne hamowanie","Mandat karny","Trzeźwy",NA,NA
97931599,"2","1","Kierujący","2001-10-20","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97931810,"1","1","Kierujący","1940-09-08","Mężczyzna","Posiada",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Trzeźwy",NA,NA
97931810,"2","1","Kierujący","1976-12-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97931849,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Trzeźwy",NA,NA
97931849,"2","1","Kierujący","1951-04-01","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97932309,"1","1","Kierujący","1993-01-31","Mężczyzna","Posiada","1","Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Trzeźwy",NA,NA
97932309,"1","2","Pasażer","1989-07-31","Mężczyzna",NA,NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97932309,"2","1","Kierujący","1959-01-30","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97933407,"1","1","Kierujący","1991-09-24","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97933407,"2","1","Kierujący","1991-11-30","Mężczyzna","Posiada","4",NA,NA,"Trzeźwy",NA,NA
97933471,"1","1","Kierujący","1983-04-21","Mężczyzna","Posiada","13","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97933471,"2","1","Kierujący","1964-10-09","Mężczyzna","Posiada","31",NA,NA,"Trzeźwy",NA,NA
97933605,"1","1","Kierujący","1979-04-13","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa pieszemu","Wniosek o ukaranie","Trzeźwy",NA,NA
97933803,"1","1","Kierujący","1978-09-16","Mężczyzna","Posiada","17","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97933803,"2","1","Kierujący","1970-06-20","Kobieta","Posiada","19",NA,NA,"Trzeźwy","Ranny lekko",NA
97933821,"1","1","Kierujący","1970-12-11","Mężczyzna","Posiada","25","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97933821,"2","1","Kierujący","1992-07-08","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97933876,"1","1","Kierujący","1967-01-14","Mężczyzna","Posiada","25","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97933876,"2","1","Kierujący","1954-03-13","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97934160,"1","1","Kierujący","1964-03-18","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97934752,"1","1","Kierujący","2004-11-10","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Trzeźwy",NA,NA
97934752,"2","1","Kierujący","1980-05-13","Mężczyzna","Posiada","15",NA,NA,"Trzeźwy",NA,NA
97934890,"1","1","Kierujący","1968-11-28","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA,NA
97934890,"2","1","Kierujący","1979-09-03","Mężczyzna","Posiada","12",NA,NA,"Trzeźwy",NA,NA
97935329,"1","1","Kierujący","1973-03-20","Mężczyzna","Posiada","23","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97935329,"2","1","Kierujący","1966-07-10","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97935465,"1","1","Kierujący","1957-02-16","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie","Trzeźwy",NA,NA
97935465,"2","1","Kierujący","1976-12-30","Mężczyzna","Posiada","18",NA,NA,"Trzeźwy",NA,NA
97935762,"1","1","Kierujący","1977-07-08","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa pieszemu","Mandat karny","Trzeźwy",NA,NA
97937445,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97937445,"2","1","Kierujący","1995-03-29","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA,NA
97938176,"1","1","Kierujący","1954-06-30","Mężczyzna","Posiada","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97938176,"2","1","Kierujący","1965-09-07","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97939121,"1","1","Kierujący","1940-05-11","Mężczyzna","Posiada","5","Wjazd przy czerwonym świetle","Mandat karny","Trzeźwy",NA,NA
97939121,"2","1","Kierujący","1997-01-29","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA,NA
97940866,"1","1","Kierujący","1961-08-13","Kobieta","Nie wymagane",NA,NA,"Wniosek o ukaranie","Trzeźwy","Ranny lekko",NA
97941344,"1","1","Kierujący","1998-11-09","Kobieta","Nie posiada",NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97941344,"2","1","Kierujący","1992-11-30","Mężczyzna","Posiada","3",NA,NA,"Trzeźwy",NA,NA
97942144,"1","1","Kierujący","1968-10-18","Mężczyzna","Posiada","19","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97942144,"2","1","Kierujący","1996-01-17","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA,NA
97943636,"1","1","Kierujący","1951-09-18","Mężczyzna","Posiada","33",NA,NA,"Trzeźwy",NA,NA
97943636,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97944026,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97944026,"2","1","Kierujący","1983-05-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA
97944074,"1","1","Kierujący","1968-06-06","Mężczyzna","Posiada",NA,"Nieprawidłowe: zmienianie pasa ruchu","Wniosek o ukaranie","Alkoholu",NA,NA
97944074,"2","1","Kierujący","1983-06-11","Mężczyzna","Posiada","2",NA,NA,"Trzeźwy",NA,NA
97945185,"1","1","Kierujący","1965-06-07","Mężczyzna","Posiada","30","Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA,NA
97945185,"2","1","Kierujący","1987-02-03","Mężczyzna","Posiada","6",NA,NA,"Trzeźwy",NA,NA
97945185,"3","1","Kierujący","1970-07-12","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97945251,"1","1","Kierujący","1991-11-16","Mężczyzna","Posiada","1","Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA,NA
97945251,"2","1","Kierujący","1948-09-16","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97945254,"1","1","Kierujący","1989-08-11","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie","Trzeźwy","Ranny lekko",NA
97945259,"1","1","Kierujący","1936-12-08","Kobieta","Nie wymagane",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Trzeźwy","Ranny ciężko",NA
97945259,"2","1","Kierujący","1964-02-16","Mężczyzna","Posiada","23",NA,NA,"Trzeźwy",NA,NA
97945512,"1","1","Kierujący","1947-08-10","Mężczyzna","Nie wymagane",NA,"Wjazd przy czerwonym świetle","Mandat karny","Alkoholu",NA,NA
97945512,"2","1","Kierujący","1978-01-02","Mężczyzna","Posiada","10",NA,NA,"Trzeźwy",NA,NA
97945610,"1","1","Kierujący","1949-08-23","Mężczyzna","Posiada",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Wniosek o ukaranie","Trzeźwy",NA,NA
97945610,"2","1","Kierujący","1976-12-16","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97946019,"1","1","Kierujący","1959-07-07","Kobieta","Posiada","13","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97946019,"2","1","Kierujący","1981-10-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97946083,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97946083,"2","1","Kierujący","1991-08-10","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA
97946619,"1","1","Kierujący","1967-11-20","Mężczyzna","Posiada","22","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97946619,"2","1","Kierujący","1972-10-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Alkoholu","Ranny lekko",NA
97947376,"1","1","Kierujący","1991-07-16","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97947376,"2","1","Kierujący","1977-06-26","Mężczyzna","Posiada","15",NA,NA,"Trzeźwy",NA,NA
97947704,"1","1","Kierujący","1938-12-08","Mężczyzna","Posiada","52","Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA,NA
97947704,"2","1","Kierujący","1979-02-22","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97947704,"3","1","Kierujący","1988-10-22","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97948815,"1","1","Kierujący","2006-12-09","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,"Trzeźwy","Ranny lekko",NA
97948815,"2","1","Kierujący","1976-07-17","Kobieta","Posiada","20",NA,NA,"Trzeźwy",NA,NA
97948835,"1","1","Kierujący","1979-03-09","Mężczyzna","Posiada","4","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97948835,"2","1","Kierujący","1994-08-20","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97949509,"1","1","Kierujący","1984-10-23","Kobieta","Posiada","4","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97949509,"2","1","Kierujący","1964-03-23","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97950797,"1","1","Kierujący","1980-12-29","Kobieta","Posiada","7","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97950797,"2","1","Kierujący","1981-04-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97951311,"1","1","Kierujący","1972-01-03","Mężczyzna","Posiada","24","Jazda po niewłaściwej stronie drogi","Mandat karny","Trzeźwy",NA,NA
97951311,"2","1","Kierujący","2002-12-11","Kobieta","Nie posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97951421,"1","1","Kierujący","1986-04-14","Kobieta","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97951421,"2","1","Kierujący","1985-12-08","Kobieta","Posiada","10",NA,NA,"Trzeźwy",NA,NA
97951754,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,NA,"Dochodzenie","Trzeźwy",NA,NA
97951754,"2","1","Kierujący","1990-06-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97951768,"1","1","Kierujący","1960-01-15","Kobieta","Posiada","7","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97951768,"2","1","Kierujący","1954-09-09","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97951819,"1","1","Kierujący","1958-05-04","Mężczyzna","Posiada","34","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97951819,"2","1","Kierujący","1953-11-04","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97952587,"1","1","Kierujący","2000-02-20","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Inny organ","Trzeźwy","Ranny lekko",NA
97952587,"2","1","Kierujący","1979-06-14","Mężczyzna","Posiada","17",NA,NA,"Trzeźwy",NA,NA
97952940,"1","1","Kierujący","1967-10-14","Mężczyzna","Posiada","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97952940,"2","1","Kierujący","1975-01-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97952978,"1","1","Kierujący","1949-12-29","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: zmienianie pasa ruchu","Wniosek o ukaranie","Trzeźwy","Ranny ciężko",NA
97952978,"2","1","Kierujący","1977-02-21","Kobieta","Posiada","9",NA,NA,"Trzeźwy",NA,NA
97953126,"1","1","Kierujący","1976-02-06","Mężczyzna","Posiada","20","Nieprawidłowe: skręcanie","Dochodzenie","Trzeźwy",NA,NA
97953126,"2","1","Kierujący","1976-01-01","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97953309,"1","1","Kierujący","1958-08-10","Mężczyzna","Posiada","12","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97953309,"2","1","Kierujący","1972-12-20","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA
97953996,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
97953996,"2","1","Kierujący","1987-07-24","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97954480,"1","1","Kierujący","1985-06-18","Mężczyzna","Posiada","10","Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Trzeźwy",NA,NA
97954480,"2","1","Kierujący","1987-07-09","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97954818,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA,NA
97954818,"1","2","Kierujący","1992-09-04","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97956675,"1","1","Kierujący","1932-12-28","Mężczyzna","Posiada","56","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97956675,"2","1","Kierujący","1975-02-11","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97956864,"1","1","Kierujący","1957-06-28","Kobieta","Posiada","39","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97956864,"2","1","Kierujący","1958-03-29","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97956960,"1","1","Kierujący","1959-08-29","Kobieta","Posiada","28","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97956960,"2","1","Kierujący","1980-06-10","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97957040,"1","1","Kierujący","1937-09-25","Mężczyzna","Posiada","56","Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA,NA
97957040,"2","1","Kierujący","1988-01-11","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97957142,"1","1","Kierujący","1992-04-18","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA,NA
97957142,"2","1","Kierujący","1986-12-20","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97957667,"1","1","Kierujący","1978-08-29","Kobieta","Posiada","13","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97957667,"2","1","Kierujący","1985-10-14","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97961261,"1","1","Kierujący","1964-02-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97961261,"2","1","Kierujący","1940-08-28","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
97961495,"1","1","Kierujący","1994-02-03","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy","Ranny lekko",NA
97961495,"2","1","Kierujący","1958-02-15","Kobieta","Nie posiada",NA,NA,NA,"Trzeźwy",NA,NA
97963763,"1","1","Kierujący","1958-09-24","Mężczyzna","Posiada",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Trzeźwy",NA,NA
97963763,"2","1","Kierujący","1976-11-18","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
97963989,"1","1","Kierujący","1939-08-23","Mężczyzna","Posiada","40","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
97963989,"2","1","Kierujący","1994-03-09","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
97964584,"1","1","Kierujący","1980-06-24","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Dochodzenie","Trzeźwy",NA,NA
97964584,"2","1","Kierujący","1998-06-26","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Dochodzenie","Trzeźwy",NA,NA
97964584,"3","1","Kierujący","1946-08-07","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
97965139,"1","1","Kierujący","1961-06-04","Mężczyzna","Posiada","31","Nieprawidłowe: cofanie","Mandat karny","Trzeźwy",NA,NA
